POLICY_ID,POLICY_IS_RENEWED,POLICY_IS_RENEWED_PROBABILITY
9916,1,0.7334315092947468
9918,0,0.24306330272899418
9927,0,0.11275942031130835
9929,1,0.7663865916542624
9930,1,0.6296644288709323
9931,1,0.776169732578494
9937,0,0.3459382196281677
9938,1,0.5637461183990067
9941,1,0.7576132463682388
9943,1,0.593897416073403
9946,1,0.9078581793582493
9961,1,0.6649202654395905
9965,1,0.7213263986952567
9970,1,0.7776790744970319
9972,0,0.267530541530882
9973,0,0.040744876507892575
9974,1,0.9003172763855236
9976,1,0.7868175789414331
9977,0,0.43228156699496373
9987,1,0.6198830623824512
9989,0,0.1950734226055407
9992,1,0.6851766414084097
9995,1,0.8050145102058157
10000,1,0.8741078841973435
10001,1,0.8629415468061917
10008,1,0.7629624284110207
10021,1,0.5987647912734626
10027,1,0.8331161630452847
10045,1,0.698386142351675
10046,1,0.901380309637061
10056,1,0.8297120570704191
10058,0,0.41152847790698194
10069,1,0.6997515575592484
10082,0,0.4249359050638255
10087,1,0.6548266377931621
10090,1,0.7987237935003426
10098,0,0.30586444105743127
10099,1,0.7525010931195573
10100,1,0.8417417442303792
10107,1,0.7524852405415072
10111,1,0.7733108050636531
10117,1,0.8134876757970908
10127,1,0.642477278221198
10129,1,0.77865622226557
10130,1,0.8760917407533848
10132,1,0.5541945794204631
10133,1,0.7234660868265265
10141,1,0.7366347982273591
10143,1,0.7973243034187608
10144,1,0.7119182422296524
10150,0,0.2653372944375957
10151,1,0.7691332239018263
10152,1,0.7688668180243344
10156,1,0.8283202626934595
10157,1,0.7584364379230762
10161,1,0.8360558100528365
10163,1,0.5911925038671364
10164,1,0.762319799387964
10173,0,0.2842767296304697
10174,1,0.5080364795128718
10176,1,0.5097794317040092
10180,1,0.8154805253280761
10185,1,0.7583409244576014
10191,1,0.8364246215823316
10201,1,0.8804726756191198
10202,0,0.4637723346097708
10205,1,0.6680896390427398
10215,1,0.776965150310071
10218,1,0.8235162837726759
10230,1,0.6755852564229198
10235,1,0.7580492733892461
10236,1,0.6891925556267391
10240,1,0.8243792041628772
10247,1,0.8548682323949715
10249,1,0.8283874117506838
10275,1,0.8404264957898775
10282,1,0.6572428337614605
10285,1,0.7691119420117202
10288,1,0.7668837789899964
10298,1,0.8111098515062127
10303,1,0.9081433654133997
10309,0,0.37927163665446834
10311,1,0.6305983778702009
10320,1,0.6815862447007996
10321,0,0.24804476248153656
10332,1,0.8324808658591188
10334,1,0.8265361670059295
10335,1,0.6151263579736125
10338,1,0.8417486632519257
10354,1,0.596448186511412
10358,0,0.16360104152911709
10363,1,0.8185790597546521
10380,1,0.6843163077819365
10382,1,0.7278419025395227
10388,1,0.7932819265790217
10397,1,0.6861736909322322
10403,1,0.8140365114210054
10404,1,0.8879035769566661
10418,1,0.8668558798980697
10431,1,0.6674511565458182
10433,0,0.3950578386176269
10440,1,0.6086488399187864
10443,1,0.7981470595556032
10447,1,0.9162322588363268
10457,0,0.17464566530125816
10459,1,0.601658252189642
10474,1,0.8171917519422496
10476,0,0.43745167406963387
10483,1,0.8242928894477256
10493,1,0.9309694847203939
10497,1,0.5729721267339027
10504,1,0.7246471617587383
10511,0,0.33545704267667587
10513,0,0.3395900517570852
10519,1,0.6912492736631145
10522,1,0.8808569957854943
10523,1,0.5542905872052654
10525,0,0.4053179509948175
10532,1,0.7341497428605678
10534,1,0.6855645716175335
10535,1,0.6844956449545846
10541,1,0.8575473189726314
10546,1,0.8895424351174175
10547,1,0.5536961178262338
10554,0,0.34469175306930105
10557,1,0.6649196390716268
10563,1,0.9159139968521094
10567,1,0.8877964391358953
10573,0,0.24652503299521372
10576,1,0.7096278376082781
10577,0,0.47726256990679927
10583,1,0.7449900806746623
10584,1,0.7216381093336138
10586,1,0.6040614690240103
10591,1,0.7037154112517927
10595,0,0.43161204032926553
10605,1,0.9109151202388681
10606,1,0.8437180677411946
10612,1,0.8808181765242407
10620,0,0.03581932305218226
10628,1,0.5802228081561243
10631,1,0.8189784106634914
10633,1,0.8641833029627641
10639,1,0.6825329992835613
10647,1,0.8171604992123687
10651,0,0.14059493754082197
10657,1,0.5926434114746338
10660,1,0.7862145518228574
10662,1,0.8705015544448078
10669,1,0.7045065279852752
10671,1,0.7206867395845376
10673,1,0.8236898760210666
10678,1,0.7596195601629355
10687,0,0.3059783123195261
10689,1,0.6846186616292155
10698,0,0.15401701121860598
10700,1,0.6162795564234668
10701,1,0.7379853867826572
10710,0,0.4859609184229596
10714,1,0.6513132044545747
10723,0,0.36398617498535385
10724,1,0.7878221567710542
10725,1,0.6059636076726702
10732,0,0.3565639066053462
10734,0,0.4986839495147282
10739,1,0.8178195562721082
10747,0,0.3348980214539199
10748,1,0.574402411841146
10759,1,0.5479315705704318
10761,0,0.4811809840298589
10769,1,0.591936247814356
10774,0,0.27020434060395476
10777,1,0.7040385258476766
10798,0,0.18367898287569076
10801,1,0.691063060813235
10808,1,0.7485856496095445
10818,1,0.7800627061091788
10829,0,0.11031479072957472
10844,1,0.5573699114417069
10848,0,0.48431952444399345
10855,1,0.632278267571284
10859,1,0.6549828113050377
10861,1,0.867522702132294
10865,1,0.5700959503745262
10866,1,0.7011586032561467
10867,1,0.6056255117474424
10874,1,0.8414693746702095
10876,0,0.37513070487615685
10881,1,0.8253783499215197
10892,1,0.7266799251519678
10898,1,0.7292412900643525
10906,1,0.5161280904533275
10910,1,0.723068740006648
10918,1,0.7795338861947513
10923,1,0.6378777213008597
10930,1,0.7005686717420103
10938,1,0.714218596495196
10948,1,0.6956850644670307
10950,1,0.6735683903260054
10962,1,0.843900519225508
10970,1,0.8556209322729051
10979,1,0.6619965476898765
10981,1,0.6296918768525035
10989,1,0.5195436774219359
10993,1,0.7852091675746179
10995,1,0.620155092664346
11001,1,0.6028956314953419
11003,1,0.8110269838580465
11006,0,0.28239109621698816
11009,1,0.558674907644604
11015,0,0.055949272376072945
11017,0,0.25511563362569717
11025,0,0.11775620705274223
11031,1,0.6969467785224595
11032,1,0.7385270381937241
11033,0,0.11652795959149499
11035,1,0.7758708717373085
11036,1,0.703498816394767
11039,1,0.8084574522933038
11046,1,0.836159247177606
11054,0,0.35627354050890503
11063,0,0.3420951775966661
11067,1,0.5168878945697984
11081,1,0.7496262364344596
11092,1,0.7441828969128729
11095,1,0.6949175801993263
11096,1,0.5947116871540978
11110,0,0.47854509832817604
11123,1,0.5033431385043887
11128,1,0.5820347753075432
11135,1,0.6536254347361519
11138,1,0.884027991534214
11141,0,0.4866281196542077
11144,1,0.6146944410596961
11164,1,0.7233543987102953
11165,1,0.5414481334558177
11173,0,0.4047283096444191
11175,1,0.6764968699634086
11184,1,0.5415408475343175
11190,1,0.5957796692685835
11195,0,0.41474976510598
11199,1,0.7708104647893744
11203,1,0.6301001468836451
11205,1,0.7833749469717836
11209,1,0.6241345754286192
11217,1,0.5566278123267623
11218,1,0.8864847897166949
11220,1,0.6576649470655762
11222,1,0.7119162179691163
11223,1,0.797353537086909
11232,1,0.8725247220364097
11237,1,0.5890921566345333
11243,1,0.7955725074174917
11244,1,0.5675094997468002
11246,0,0.24259559902282443
11253,1,0.6637165000716501
11255,1,0.7957022718224912
11261,1,0.7705347759044201
11263,1,0.6943958237495779
11265,1,0.7073417620734533
11267,1,0.7332298141398003
11269,1,0.7794211030436284
11272,1,0.5492068401998471
11274,0,0.3221508404397011
11277,1,0.7662981102524954
11281,1,0.5526361667427742
11282,1,0.6831226915959145
11290,0,0.14677914420280755
11293,0,0.3278975861766679
11295,1,0.831699793573748
11298,1,0.5398449420106979
11300,0,0.37938938058554106
11304,0,0.44372702965400657
11315,1,0.503982256359737
11317,0,0.44167227684632443
11318,1,0.8415541585569033
11321,1,0.7539111265101168
11322,0,0.15542422745594975
11334,1,0.6759315248852746
11336,1,0.5838657539696466
11342,1,0.6592135992968413
11351,1,0.7381817375387181
11356,1,0.7096855558639744
11361,1,0.6569749651181116
11370,1,0.7495559601639372
11380,1,0.7548368521547573
11382,1,0.7155079810022216
11385,1,0.759561576954603
11387,1,0.8086508489056808
11392,1,0.8720070553533918
11404,0,0.3228545086133944
11415,1,0.8476299574381564
11417,0,0.4630020583235204
11422,0,0.03769163630668328
11427,1,0.7045548355000992
11428,1,0.5862998799899343
11431,0,0.23819476917885216
11432,1,0.5536530277739711
11433,1,0.6100469281806764
11437,0,0.46226967235384614
11441,1,0.7714853768748247
11443,1,0.6021757944793642
11446,0,0.4549565811792503
11447,0,0.4798990151830474
11448,0,0.26004325454924926
11450,0,0.49242184311086107
11455,1,0.7964332383801067
11456,0,0.06267951202242512
11462,1,0.6969578971652175
11466,1,0.8634801912032034
11468,0,0.21501055096353686
11470,1,0.9401340077652958
11472,0,0.4559884341135433
11475,1,0.7813402553994293
11476,1,0.5237170234983307
11479,1,0.544877816773722
11488,1,0.583949331361766
11497,1,0.6279199016915188
11501,0,0.42488582050670404
11503,1,0.5785876376149617
11514,1,0.813747531692298
11526,1,0.8310981937155049
11533,1,0.7040431468159463
11539,0,0.15826733780604715
11543,1,0.6901038494430736
11548,1,0.7583261651542881
11549,1,0.6739497849521493
11552,1,0.6279926907834465
11556,1,0.7590800472899606
11580,1,0.8209801669833159
11582,1,0.821733028900859
11583,0,0.07588966176379085
11585,0,0.3387436152875073
11591,1,0.6510510124540143
11592,1,0.5561431793045126
11597,1,0.7983165494679677
11598,1,0.7916601423490051
11601,0,0.31850431626735654
11610,0,0.30493602407431203
11612,0,0.4323499296327917
11619,1,0.9070552886525783
11620,1,0.8351940609164742
11626,0,0.07875740833914065
11628,1,0.7828990204397888
11632,1,0.8861614677353077
11639,1,0.5019951656069732
11644,1,0.715150988199405
11645,1,0.8568667722890208
11646,1,0.543778247882521
11653,0,0.3298877378316016
11655,1,0.5888792590037619
11661,1,0.7370570088654904
11664,1,0.6563152300552039
11666,1,0.6744367177458443
11667,1,0.8004838689794661
11670,1,0.9243020353525446
11675,1,0.7541485960098593
11683,1,0.658961291578745
11692,1,0.5923016363132991
11693,1,0.6621735238056953
11699,1,0.8046190637928762
11702,1,0.8115475303867277
11705,1,0.66499989260025
11713,1,0.6894088844824222
11716,1,0.7600180876865875
11720,1,0.5184010758542813
11722,0,0.11625200706465946
11732,1,0.5753885473035386
11735,1,0.8658811192341035
11737,1,0.707389402360867
11738,0,0.25405319977796387
11745,1,0.5874260951505931
11752,0,0.4299919715956194
11760,1,0.7808739692529795
11765,0,0.46229125960921075
11768,1,0.8563573496516433
11771,0,0.41655085899695343
11784,1,0.7525519795483104
11786,0,0.03509052395164266
11789,1,0.6120895147746869
11792,1,0.739007921033937
11801,1,0.7136189328731511
11803,1,0.8431128823129603
11808,1,0.6957003851097541
11813,1,0.8869242081237283
11814,1,0.6763560651668418
11816,1,0.7026197621389132
11818,1,0.8541762103045611
11819,1,0.6669669710604217
11822,1,0.7464595532403483
11823,1,0.6103327908908784
11829,1,0.8935631531017569
11830,1,0.8387984992119903
11834,1,0.5943152466029448
11835,1,0.8298208540997103
11836,1,0.5990378400410677
11839,0,0.15302368443266634
11859,1,0.6712795179771137
11861,0,0.49077100681461894
11863,0,0.3744991425736869
11865,1,0.6718796885649491
11867,1,0.7491411494679945
11868,1,0.8189539655397691
11872,1,0.8111874015574903
11885,1,0.6889802031105892
11886,1,0.6360319508056699
11888,0,0.23475823335029788
11899,1,0.8737620391305874
11904,1,0.6087182567748756
11911,1,0.6857120177894226
11912,1,0.8632908920664654
11918,1,0.7773517772167006
11924,1,0.9297360081353279
11931,1,0.6888340673255628
11933,1,0.6620234092011269
11948,1,0.7829571206513505
11960,1,0.7040759382850441
11974,1,0.703666393474321
11975,1,0.5974380964481767
11987,1,0.8870052804988983
11990,1,0.9096183684274468
11991,1,0.6528838609757136
12000,1,0.7184979806574099
12002,0,0.2851908614355623
12008,1,0.7835641501600275
12017,1,0.5795683594523129
12021,1,0.7396387827851534
12027,1,0.8537614312807024
12028,0,0.4083082557268401
12037,1,0.707151844173022
12040,1,0.8127212786772716
12042,0,0.36841002594660244
12049,1,0.7350114973289351
12070,0,0.12189196633355655
12074,1,0.8430479904804701
12076,1,0.6603094016086011
12083,1,0.8648400061893621
12095,0,0.18287025227151593
12097,1,0.6939436074196041
12120,1,0.6040660037606411
12124,1,0.7971507484940881
12133,1,0.7191818614836306
12134,0,0.03681365385435149
12136,1,0.6443205572806001
12146,1,0.7052720071134676
12149,0,0.23851050669071924
12155,1,0.725480978750906
12157,1,0.7549609629517104
12158,1,0.7629874105790804
12165,0,0.2885180963515757
12168,0,0.3086991248159024
12170,0,0.290162753378087
12180,1,0.7952786303812113
12184,1,0.8976140900923866
12189,1,0.8019962741007118
12190,0,0.41905179832634826
12193,0,0.25835506308761425
12194,1,0.8739261005287621
12199,1,0.7066389054823855
12202,0,0.30202301713894314
12203,1,0.6351526726044714
12204,0,0.4502348053163974
12206,1,0.8686848636928015
12212,1,0.8391057811941847
12215,0,0.45516676305760606
12216,1,0.8868503601361915
12218,1,0.7359423176183569
12220,1,0.6830733810082004
12234,0,0.3668112582319914
12241,1,0.8022539504402932
12243,1,0.7196031992907976
12250,1,0.762287323116802
12251,1,0.5351181758266479
12254,1,0.7785180579479525
12264,1,0.8430973202000516
12268,1,0.8053455481150011
12271,1,0.7513980722616399
12288,1,0.9089025140844929
12291,0,0.47351089024777077
12294,1,0.6780520329007768
12297,1,0.7326688704795634
12301,1,0.7928785843764043
12302,0,0.3565903905172874
12303,1,0.8072121219320576
12304,1,0.8090050494887528
12310,1,0.852000825216669
12321,1,0.7798940260507293
12326,1,0.7809785431532995
12329,0,0.35261340505595357
12348,1,0.7181889568252212
12351,1,0.7173563713742567
12352,1,0.6862431991058624
12359,1,0.7214768862901249
12360,1,0.6209672424515039
12365,1,0.7898341570161698
12367,1,0.5340366259277337
12369,1,0.7202349728246439
12377,0,0.48457101846203426
12378,0,0.11049467130338281
12380,1,0.7219704101291131
12383,0,0.4456439888503538
12384,1,0.5902395996472933
12394,1,0.7630701341838304
12395,1,0.6046849487204702
12402,1,0.8229804377717334
12411,1,0.8097325165436724
12413,1,0.6469751760916777
12414,1,0.7323696192891977
12420,1,0.7094890209495676
12428,0,0.43721250016751206
12431,0,0.3273303800010103
12433,1,0.7282199929693867
12437,1,0.6600747139161539
12439,1,0.694908292783382
12448,0,0.36008416909753443
12450,0,0.4774653835474806
12457,1,0.7923311060499025
12460,1,0.6016638058281247
12461,1,0.5737064095104696
12476,0,0.34673263435217005
12489,1,0.8696198950831949
12491,1,0.839530498565981
12493,1,0.6595279306978996
12494,0,0.3068877770582578
12496,0,0.1759956886424519
12498,1,0.8682769182906023
12499,1,0.8194857844728447
12502,0,0.3750960585701527
12504,1,0.8686800103841337
12509,1,0.6845033295451386
12511,1,0.8450533468753795
12515,1,0.9265849057078432
12533,1,0.8318596955760249
12534,1,0.6635907109840735
12535,1,0.8493107627164211
12536,1,0.8013677683296521
12537,1,0.5201066972838354
12544,1,0.7782591659713611
12553,1,0.906317356331486
12556,0,0.36454561319919077
12558,1,0.8266729624620545
12569,0,0.260111620889862
12576,1,0.6400314347491994
12579,1,0.7788600372839781
12587,1,0.6474501650206542
12597,1,0.6770098538888912
12598,1,0.5497051376602018
12603,0,0.34159623501534386
12604,0,0.4541879237672922
12605,1,0.633238405574552
12606,1,0.6715869436349797
12611,0,0.4899212812014078
12616,0,0.4377452456347342
12617,1,0.5266531357383489
12618,1,0.5268351863852723
12619,1,0.6850432271621244
12620,1,0.8143175319553949
12622,1,0.8253921352570737
12623,0,0.47825901724955916
12624,1,0.8081952727606289
12627,1,0.8335554341038435
12639,0,0.22726828234274182
12641,1,0.8114397007220192
12647,1,0.8156542744188477
12654,1,0.7192125665477411
12666,1,0.8179630133188666
12670,1,0.8493833649210745
12671,0,0.49216464500717994
12676,1,0.7162477121209169
12678,1,0.7333162621736611
12680,1,0.8945290910929291
12685,0,0.37617973633923385
12687,0,0.3541772502412529
12688,0,0.11263405635365133
12689,1,0.6677711948738568
12692,1,0.5715018248260746
12693,1,0.7764106551512228
12696,0,0.494276104436057
12697,1,0.5928977736134259
12699,0,0.45782148767800673
12706,1,0.808900471830288
12709,1,0.8613111615210476
12710,1,0.7436185114721818
12716,1,0.5985150848719045
12717,1,0.7857805993599556
12720,1,0.9077119334259011
12722,1,0.6619358749504954
12725,1,0.8211035614933226
12732,1,0.681051518043478
12739,0,0.09663748020124611
12740,1,0.6502361391462657
12742,1,0.5975475835146326
12744,1,0.681645467898065
12745,0,0.42116264933578546
12751,1,0.6967583618508454
12764,1,0.83974419655494
12765,0,0.3700606105688509
12777,1,0.7136146545190581
12782,1,0.8696990828457211
12787,1,0.6332643055835931
12788,1,0.6241028667979962
12789,1,0.772734017677909
12792,0,0.4925733813189499
12793,1,0.5935230500082652
12794,1,0.7977680179820055
12797,0,0.4013625997065036
12800,1,0.9042915196729927
12804,1,0.5453531149653502
12813,0,0.16867673117696816
12814,1,0.6520736804913772
12816,1,0.744593594812148
12818,1,0.6613616774490159
12820,0,0.40040361006952285
12821,1,0.6114861321095716
12822,1,0.8046238474213963
12825,1,0.7247134547526246
12826,1,0.5783955500785704
12830,1,0.740348870978255
12831,1,0.7195703534101412
12832,1,0.8068371835859083
12837,1,0.6457277213979086
12843,1,0.8949166238417992
12849,1,0.7498463582243187
12852,1,0.603474203467106
12854,1,0.8455766088646994
12856,1,0.747835998896537
12861,1,0.9047292181596895
12863,1,0.8348283679527955
12864,1,0.5665267604002335
12873,1,0.7359094052155729
12883,0,0.41549693110815983
12887,1,0.8247059711819719
12888,1,0.8394984325176559
12890,1,0.8102849998346303
12902,0,0.2538102738364359
12904,0,0.40237962254878407
12908,1,0.7820455500169753
12920,1,0.5928570692384825
12925,0,0.3853547875774841
12927,1,0.622421025180378
12931,0,0.4555841843482812
12934,1,0.7203648954532268
12937,0,0.12374797759826245
12938,1,0.6597118489968239
12941,1,0.8191384111956391
12943,1,0.8597399367605784
12947,0,0.26231292070076234
12958,1,0.5692772537423643
12961,1,0.8542620670865045
12966,1,0.5729169426200377
12967,0,0.14380819226340577
12975,1,0.877123267014127
12976,1,0.8986661768880567
12977,1,0.8716423928536373
12984,1,0.7475968038153314
12987,0,0.44089726534485224
12993,1,0.832896643615895
12994,1,0.8751167889316507
13008,1,0.8372687454952504
13015,1,0.8429316934570558
13016,1,0.7453177441015915
13024,0,0.4173652009566366
13029,1,0.5250347809772962
13037,1,0.705994451711621
13051,1,0.8454578563432021
13062,1,0.8119465293182239
13069,1,0.7717271183411618
13072,0,0.45801943790188415
13073,1,0.5270193626728286
13075,1,0.8373326208959867
13077,1,0.7095087630531473
13095,1,0.7619120263099115
13112,1,0.7050263644252058
13118,0,0.3321943253754623
13122,1,0.8453221138032334
13125,1,0.7307443241032356
13127,0,0.1961665404724273
13132,1,0.5792308245918675
13136,0,0.32260513373129746
13137,1,0.7659940519396167
13139,0,0.24541931803603728
13148,0,0.4469043124893933
13158,1,0.6828761972330247
13162,0,0.21914380357629906
13168,1,0.7028578282111841
13172,1,0.7636343964199109
13177,1,0.6082964915898342
13178,0,0.43668005021489203
13181,1,0.8031040524663882
13192,1,0.5349010785802466
13195,0,0.4760228655396798
13200,0,0.24016997008316301
13210,0,0.19752960906059672
13222,1,0.8419559296219956
13230,1,0.7948122536011085
13235,1,0.7843329193396053
13236,0,0.4332260332412477
13240,0,0.3867076698201004
13243,1,0.595742736067753
13248,1,0.886859697054947
13259,1,0.6670503820955441
13266,1,0.8233474109084865
13269,1,0.8580823819872216
13270,1,0.8484372828165634
13278,1,0.7525742216795568
13283,1,0.589046682652066
13289,0,0.4061177839961368
13293,0,0.24520115335859718
13295,0,0.38239473943154045
13301,1,0.5527881902168612
13302,1,0.6285457598019951
13303,1,0.8212790981112548
13306,1,0.8903927788031598
13311,1,0.8199629570983493
13334,1,0.8974721451966144
13335,1,0.7566450810617102
13341,1,0.751107605634645
13343,0,0.40413612909930074
13353,1,0.6846966272218545
13359,0,0.16939745519860677
13364,1,0.6117404932146906
13407,0,0.3393750330540808
13408,0,0.06363063298700054
13415,1,0.7037399112361514
13424,1,0.5766263361499315
13427,1,0.747125594641158
13429,1,0.8332740400923201
13441,1,0.6530852523069085
13453,0,0.4201138748005984
13463,1,0.746007200401189
13467,1,0.7737037328915942
13469,1,0.6958780006479928
13474,1,0.8011539969940419
13478,1,0.7534363408384511
13483,1,0.7860477649980709
13484,1,0.5781556950309059
13487,1,0.7437934041629447
13501,1,0.7379213887635168
13504,1,0.7383322242702561
13514,1,0.8226367409856304
13522,1,0.8909603058745115
13523,1,0.7610463193307458
13548,1,0.7150519343771835
13552,1,0.7789428478184249
13554,1,0.6395935614577923
13559,0,0.2663237419029733
13564,1,0.8152266781624883
13572,1,0.6625050353072744
13573,1,0.8199506352811103
13574,1,0.7648465765652505
13590,1,0.7001391954673332
13608,1,0.5571479229285469
13609,0,0.017984290406238317
13613,1,0.7622327820232261
13622,1,0.502349030926035
13624,1,0.6963813815455574
13627,1,0.8580753014581675
13647,1,0.8010252967454918
13648,0,0.16633640960420554
13660,1,0.5167536738131588
13663,1,0.7783823321398519
13664,1,0.7847819831562829
13677,1,0.6318863717587407
13678,0,0.32195812506843396
13691,1,0.8217120900629
13695,0,0.39522723770566925
13697,0,0.2858054381489687
13708,1,0.8703109394308671
13715,1,0.7465861224790452
13717,1,0.8103695934652753
13718,1,0.7367161332373446
13719,1,0.5136043642909712
13725,1,0.6520547352258445
13728,1,0.6609647404418946
13729,1,0.7574626412417483
13737,0,0.43819524139464516
13739,1,0.9189986660727113
13746,0,0.17219984239460673
13750,0,0.488766733029723
13752,0,0.3957559764092212
13754,0,0.11578423031431273
13755,1,0.6727187774869975
13762,1,0.7380634402986771
13764,0,0.3146839830026082
13765,0,0.15432766990537106
13767,1,0.830320569732576
13769,1,0.857440526970173
13771,1,0.7642835671669124
13777,1,0.8078569170951355
13778,0,0.2850451384237835
13781,0,0.30827390333927907
13784,1,0.6642933444924799
13788,1,0.856089759247883
13800,0,0.15090679461268444
13805,1,0.7257002003894791
13809,1,0.7768879385070072
13813,0,0.1510211966735397
13817,1,0.848152343035567
13820,1,0.7070489701760316
13823,1,0.5309628464528429
13836,0,0.08618856532177421
13839,1,0.6177306407283303
13840,1,0.8726057789170312
13848,1,0.7166876276705052
13852,0,0.2991388883521527
13854,0,0.22694726475755642
13859,1,0.7804787569617758
13860,1,0.817098818338
13863,1,0.5963460058676493
13866,1,0.7585323067351283
13871,1,0.8549249860946948
13876,1,0.8011421961421817
13877,1,0.7856001242193291
13883,1,0.5459108975865958
13884,1,0.8636922073839173
13889,0,0.37686656735402646
13892,0,0.20053105642381763
13895,1,0.5670997885851319
13906,1,0.6493186558243912
13920,1,0.7040596653087791
13921,0,0.31309990709642754
13927,1,0.5650055806646126
13928,1,0.8373916372462692
13933,1,0.8576514975541764
13935,0,0.4497065127437808
13942,0,0.4605990507181233
13951,1,0.7084161459897461
13954,1,0.6030301867675828
13957,0,0.006016773039196484
13960,1,0.6677352167189656
13962,1,0.6633743357109254
13977,1,0.5632969818807415
13988,0,0.3430110072103545
13994,0,0.44212910371356035
13998,0,0.38264551329196567
14000,0,0.2527241010908988
14006,0,0.11004437821049448
14009,0,0.28538811222775606
14020,1,0.6390272469261792
14022,1,0.552344252092204
14025,1,0.652959517805064
14037,1,0.829753786161149
14047,1,0.8378041689872959
14057,1,0.5464545259477386
14062,1,0.8168798798880473
14065,0,0.3949820045032169
14068,1,0.8026825735035178
14071,0,0.4095968417213218
14072,1,0.6548661516095042
14073,0,0.27885448785279354
14074,1,0.6466064443569755
14077,1,0.8415350993372391
14079,0,0.43635512236558516
14081,1,0.8272647350966851
14084,1,0.828380442273077
14091,0,0.4529060770749972
14093,1,0.5222030349166374
14094,1,0.5509930527099647
14095,0,0.3687782275643821
14102,1,0.6551317470151768
14104,1,0.788771795487931
14107,1,0.7739759247955491
14111,1,0.7419189090373204
14116,1,0.8443740011860156
14125,1,0.7504699523042564
14127,1,0.5169327192702567
14129,1,0.7880899738239519
14133,0,0.33330911443403466
14134,1,0.6976462158029627
14139,1,0.7538772171350797
14141,1,0.8896345642344002
14143,1,0.7504663962909798
14144,0,0.24214369245992629
14147,1,0.6796730452965623
14158,1,0.8058023866079792
14170,1,0.6639611877506876
14176,1,0.8174270682419756
14188,1,0.568054051317247
14193,1,0.764857022927495
14201,1,0.5923516542676238
14202,1,0.5726844176733177
14217,1,0.7723445611470199
14221,1,0.850007921549902
14229,1,0.8049111100526931
14230,0,0.4032032976982407
14232,0,0.37645294960959874
14234,1,0.7592170077148572
14238,1,0.7210802426522182
14241,1,0.8868584953131253
14243,1,0.7326127911770928
14245,1,0.5410367470178739
14248,1,0.8273205153364249
14258,1,0.679113700223926
14266,1,0.7533246174521716
14270,0,0.29775786316190017
14274,1,0.8982751774320094
14276,1,0.7211202986356594
14277,1,0.7571109362266164
14279,1,0.7140858443976185
14289,1,0.6664573112131514
14290,1,0.7436008976668464
14292,1,0.7389623846152942
14293,1,0.7516732678361521
14294,1,0.9076652772846594
14295,1,0.8926892796272993
14298,1,0.5709065265027874
14301,1,0.9088926886705767
14306,0,0.33068317655975954
14307,1,0.7530072013455475
14316,1,0.6690046199281886
14323,1,0.9158327335184069
14324,1,0.8192807738806426
14329,1,0.7031100982511628
14331,0,0.3821166621086338
14335,0,0.44332479932989766
14337,0,0.24938435228809902
14340,0,0.44876861692636555
14348,1,0.8169038119560199
14357,1,0.7666317805519386
14360,1,0.6244166962104377
14361,0,0.14278850235274645
14372,1,0.7680276246206297
14375,1,0.7134932304700783
14377,1,0.7589893829588905
14378,1,0.6260336350005914
14379,1,0.80353273500847
14381,0,0.037712309568295785
14384,1,0.7970791189429035
14390,1,0.6848014209322298
14392,1,0.8464273075609083
14394,0,0.3749833595374526
14406,1,0.7348028168846203
14410,1,0.7804389728126527
14425,0,0.31287553496291637
14426,1,0.6574355847931063
14432,0,0.21908797269797514
14435,1,0.525511604043848
14436,1,0.7589392759610912
14442,1,0.6313923572420073
14446,0,0.19654230647254425
14450,1,0.7267745753859747
14458,1,0.8251592091021033
14459,1,0.8253365934983695
14465,0,0.35307200355544743
14468,1,0.71543533302044
14472,1,0.6985740689288499
14477,1,0.6893010739846137
14478,1,0.6457732662947898
14479,0,0.2670249761940672
14488,1,0.7920861684777101
14493,1,0.6386324383774188
14496,1,0.7873243843111771
14497,0,0.14544336023278986
14505,1,0.6940665001884394
14510,1,0.8469063608629858
14513,0,0.29264372353393386
14514,1,0.8993415998334616
14521,1,0.6307492101653676
14522,0,0.19428585029157663
14536,1,0.7256740343793612
14538,1,0.7629637168744449
14541,1,0.7756821057747487
14543,1,0.8485219622743435
14549,0,0.4129982305397129
14555,1,0.7049655948666698
14559,1,0.5164381322161553
14560,0,0.20413062132215132
14561,0,0.36574617884088034
14562,0,0.26325521022726517
14568,1,0.7367973236296611
14575,1,0.7335543297397519
14582,1,0.721649565443282
14583,1,0.6979146834752723
14586,1,0.8900597352278505
14589,0,0.229213076628274
14591,1,0.8894264658769901
14595,1,0.7333447008161103
14596,1,0.7840120663626835
14600,1,0.7899863258570762
14604,0,0.17602355383411866
14608,1,0.6122487460616381
14609,1,0.7594796444229657
14610,1,0.7276878823668034
14611,1,0.678946622096534
14624,1,0.7941281237754111
14628,1,0.512923328170322
14633,1,0.8410466652519053
14634,1,0.8245330075674453
14638,1,0.8542091230664409
14653,0,0.21049171581260015
14666,0,0.3236513359197043
14667,1,0.7642223731818748
14669,1,0.7757297100344357
14670,1,0.7453018440799798
14673,1,0.8539329832325014
14680,0,0.19470877147215904
14686,0,0.14825117330846266
14693,0,0.2708242582955835
14697,1,0.6700013831701727
14718,1,0.768774393962467
14721,1,0.5659184578852933
14722,1,0.8355857045849676
14725,0,0.25836584781080885
